Unnamed: 0,course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,clean_course_title,Year,Month,Day,Profit,course_title_len
3485,755932,Introducing Ionic 2,https://www.udemy.com/introducing-ionic-2/,,50.0,394,78,22,Beginner Level,1.5 hours,2016-02-08,Web Development,Introducing Ionic 2,2016,2,8,19700.0,19
3486,1031620,Learn Laravel with Database Migration & Seeding & Faker,https://www.udemy.com/laravel-53-migra-migration-seeding-faker-tinker/,,20.0,263,14,7,All Levels,1 hour,2017-01-09,Web Development,Learn Laravel Database Migration  Seeding  Faker,2017,1,9,5260.0,55
3487,416738,Create a Client Network by Hosting WordPress Sites,https://www.udemy.com/create-a-client-network-by-hosting-wordpress-sites/,,35.0,1061,8,17,Intermediate Level,1 hour,2015-03-02,Web Development,Create Client Network Hosting WordPress Sites,2015,3,2,37135.0,50
3488,576108,Introduction to PHP Slim Microframework,https://www.udemy.com/introduction-to-php-slim-microframework/,,20.0,1312,19,11,Intermediate Level,1 hour,2015-08-07,Web Development,Introduction PHP Slim Microframework,2015,8,7,26240.0,39
3489,971022,ASP :basics for beginners,https://www.udemy.com/asp-basics-for-beginners/,,35.0,764,7,8,All Levels,1 hour,2016-09-29,Web Development,ASP basics beginners,2016,9,29,26740.0,25
3490,966794,"WordPress Development With NodeJS, Gulp, Composer & More",https://www.udemy.com/wordpress-development-with-nodejs-gulpjs-composer-sass-more/,,25.0,289,30,30,Intermediate Level,4 hours,2016-10-25,Web Development,WordPress Development NodeJS Gulp Composer ,2016,10,25,7225.0,56
3491,1200874,Become PHP Facebook Developer: Password-Less Authentication,https://www.udemy.com/php-facebook-developer-password-less-authentication/,,195.0,4001,8,37,All Levels,4 hours,2017-05-07,Web Development,PHP Facebook Developer PasswordLess Authentication,2017,5,7,780195.0,59
3492,780056,How To Create Your Very First Website With HTML and CSS,https://www.udemy.com/how-to-create-a-website-with-html-and-css/,,100.0,5097,196,37,Beginner Level,2 hours,2016-04-09,Web Development,Create Website HTML CSS,2016,4,9,509700.0,55
3493,1274210,Learn JSON for beginners with JavaScript,https://www.udemy.com/json-javascript-course/,,200.0,3193,10,23,Beginner Level,1.5 hours,2017-06-30,Web Development,Learn JSON beginners JavaScript,2017,6,30,638600.0,40
3494,615106,Ultimate guide to Social Media Web development integration ,https://www.udemy.com/ultimate-guide-to-social-media-web-development-integration/,,200.0,11011,13,36,All Levels,2.5 hours,2015-09-20,Web Development,Ultimate guide Social Media Web development integration,2015,9,20,2202200.0,59
3495,1023196,A Complete Laravel basics from beginner to expert,https://www.udemy.com/learn-laravel-from-beginner-to-expert/,,25.0,3492,61,12,All Levels,1.5 hours,2016-12-06,Web Development,Complete Laravel basics beginner expert,2016,12,6,87300.0,49
3496,1249968,JQuery Basics - Learn JQuery From Scratch,https://www.udemy.com/jquery-basics-learn-jquery-from-scratch/,,100.0,3559,24,18,Beginner Level,1 hour,2017-06-18,Web Development,JQuery Basics  Learn JQuery Scratch,2017,6,18,355900.0,41
3497,565000,Learn MeteorJS By Building 10 Real World Projects,https://www.udemy.com/learn-meteorjs-by-building-10-real-world-projects/,,50.0,2784,221,79,All Levels,15 hours,2015-07-28,Web Development,Learn MeteorJS Building 10 Real World Projects,2015,7,28,139200.0,49
3498,760752,JavaScript Basics for Beginners Introduction to coding,https://www.udemy.com/learn-javascript-for-beginners-introduction-to-coding-course/,,150.0,5495,52,18,Beginner Level,1.5 hours,2016-02-17,Web Development,JavaScript Basics Beginners Introduction coding,2016,2,17,824250.0,54
3499,419318,AngularJS Masterclass - Deep Dive & Understand AngularJS,https://www.udemy.com/angularjs-masterclass/,,100.0,2912,309,85,All Levels,6 hours,2015-03-04,Web Development,AngularJS Masterclass  Deep Dive  Understand AngularJS,2015,3,4,291200.0,56
3500,482834,HTML5 for beginners,https://www.udemy.com/html-complete-html-course-for-beginners/,,195.0,9687,59,59,Beginner Level,5 hours,2015-04-24,Web Development,HTML5 beginners,2015,4,24,1888965.0,19
3501,1090194,All in one HTML CSS and JQuery,https://www.udemy.com/all-in-one-html-css-and-jquery/,,20.0,3444,35,16,All Levels,3 hours,2017-01-27,Web Development,HTML CSS JQuery,2017,1,27,68880.0,30
3502,561136,Responsive Design with NEW Materialize,https://www.udemy.com/responsive-design-with-new-google-materialize/,,75.0,12629,88,36,All Levels,1.5 hours,2015-07-23,Web Development,Responsive Design NEW Materialize,2015,7,23,947175.0,38
3503,41356,Create a Responsive Business Website with WordPress,https://www.udemy.com/creating-a-business-website-with-a-responsive-design/,,95.0,1659,73,38,All Levels,5.5 hours,2013-03-25,Web Development,Create Responsive Business Website WordPress,2013,3,25,157605.0,51
3504,946310,PHP webservices,https://www.udemy.com/php-webservices/,,30.0,1305,25,8,All Levels,34 mins,2016-08-31,Web Development,PHP webservices,2016,8,31,39150.0,15
3505,661780,JavaScript Promises: Applications in ES6 and AngularJS,https://www.udemy.com/javascript-promises-applications-in-es6-and-angularjs/,,75.0,651,52,20,Beginner Level,2.5 hours,2015-11-06,Web Development,JavaScript Promises Applications ES6 AngularJS,2015,11,6,48825.0,54
3506,563020,Learn to build 20 websites and build 14 iOS9 apps with swift,https://www.udemy.com/learn-to-build-20-websites-and-build-14-ios9-apps-with-swift/,,40.0,1926,9,458,All Levels,22.5 hours,2015-07-24,Web Development,Learn build 20 websites build 14 iOS9 apps swift,2015,7,24,77040.0,60
3507,772224,Professional CSS Flexbox,https://www.udemy.com/css-flexbox/,,35.0,396,130,21,Intermediate Level,43 mins,2016-04-07,Web Development,Professional CSS Flexbox,2016,4,7,13860.0,24
3508,967410,XML :basics for beginners,https://www.udemy.com/xml-basics-for-beginners/,,40.0,1062,12,11,All Levels,39 mins,2016-09-26,Web Development,XML basics beginners,2016,9,26,42480.0,25
3509,1007766,How to create Paypal and Credit card Payment Buttons,https://www.udemy.com/how-to-create-paypal-and-credit-card-payment-buttons/,,65.0,578,6,8,Beginner Level,1 hour,2016-11-17,Web Development,create Paypal Credit card Payment Buttons,2016,11,17,37570.0,52
3510,837950,Customizr - Learn WordPress with the ultimate creative theme,https://www.udemy.com/wpcustomizrcourse/,,0.0,4735,81,69,Beginner Level,5 hours,2016-05-05,Web Development,Customizr  Learn WordPress ultimate creative theme,2016,5,5,0.0,60
3511,737468,How To Create a Local Wordpress Environment,https://www.udemy.com/how-to-create-a-local-wordpress-environment/,,0.0,4306,163,12,Beginner Level,31 mins,2016-02-07,Web Development,Create Local Wordpress Environment,2016,2,7,0.0,43
3512,394832,Fun and creative web engineering with Python and Web2py,https://www.udemy.com/web-engineering-with-python-and-web2py/,,0.0,10917,319,25,All Levels,2 hours,2015-06-09,Web Development,Fun creative web engineering Python Web2py,2015,6,9,0.0,55
3513,384318,WordPress for Beginners - Build Your First Website in 2017,https://www.udemy.com/from-novice-to-ninja-the-complete-wordpress-training-course/,,100.0,1701,125,88,Beginner Level,7 hours,2015-06-23,Web Development,WordPress Beginners  Build Website 2017,2015,6,23,170100.0,58
3514,294408,Learn to Make an Animated Image Gallery using HTML5,https://www.udemy.com/learn-to-make-an-animated-image-gallery-using-html5/,,0.0,11080,165,7,Beginner Level,1 hour,2014-11-20,Web Development,Learn Animated Image Gallery HTML5,2014,11,20,0.0,51
3515,564268,Projects in Foundation Framework - Learn By Building 10 Apps,https://www.udemy.com/foundation-framework-course/,,50.0,636,33,54,All Levels,10 hours,2015-07-27,Web Development,Projects Foundation Framework  Learn Building 10 Apps,2015,7,27,31800.0,60
3516,368786,Drupal for Beginners,https://www.udemy.com/getting-started-with-drupal-for-total-beginners/,,30.0,1478,18,83,Beginner Level,5 hours,2015-01-26,Web Development,Drupal Beginners,2015,1,26,44340.0,20
3517,1036170,Laravel : CRUD Application Using AJAX In Laravel 5.3,https://www.udemy.com/laravel-53-crud-application-with-ajax/,,20.0,362,19,8,Intermediate Level,1 hour,2017-01-09,Web Development,Laravel  CRUD Application AJAX Laravel 53,2017,1,9,7240.0,52
3518,311538,Foundations of Front-End Web Development,https://www.udemy.com/foundations-of-front-end-development/,,0.0,8337,300,129,Beginner Level,20.5 hours,2014-12-12,Web Development,Foundations FrontEnd Web Development,2014,12,12,0.0,40
3519,825752,Angular 2 - Superheroic Framework,https://www.udemy.com/marutiangular2/,,20.0,702,21,30,Beginner Level,3 hours,2016-05-04,Web Development,Angular 2  Superheroic Framework,2016,5,4,14040.0,33
3520,56513,Social Network Web Development,https://www.udemy.com/how-to-create-a-social-network-site-from-scratch/,,200.0,2698,29,57,All Levels,8 hours,2013-09-03,Web Development,Social Network Web Development,2013,9,3,539600.0,30
3521,921560,For Free - Deploy Quickly Spring Boot on Heroku With MySQL,https://www.udemy.com/learn-quickly-deploying-spring-boot-app-on-heroku-with-mysql/,,95.0,177,19,10,All Levels,1 hour,2016-08-06,Web Development,Free  Deploy Quickly Spring Boot Heroku MySQL,2016,8,6,16815.0,58
3522,366608,Building Web Applications with Spring MVC,https://www.udemy.com/building-web-applications-with-spring-mvc/,,85.0,714,48,28,All Levels,3 hours,2014-12-09,Web Development,Building Web Applications Spring MVC,2014,12,9,60690.0,41
3523,527834,"HTML5, CSS3 & Bootstrap - How to Create a Responsive Website",https://www.udemy.com/html5-css3-bootstrap-how-to-create-a-responsive-website/,,20.0,1062,20,32,All Levels,3.5 hours,2015-07-31,Web Development,HTML5 CSS3  Bootstrap  Create Responsive Website,2015,7,31,21240.0,60
3524,287010,HTML & CSS - Learn to build sleek websites ,https://www.udemy.com/html-css-learn-to-build-sleek-websites/,,55.0,1552,14,44,All Levels,3.5 hours,2014-10-21,Web Development,HTML  CSS  Learn build sleek websites,2014,10,21,85360.0,43
3525,1019918,Master Angular 2 - The No Nonsense Course,https://www.udemy.com/angular-2-tutorial/,,25.0,102,27,36,Beginner Level,2.5 hours,2016-11-24,Web Development,Master Angular 2  Nonsense Course,2016,11,24,2550.0,41
3526,442580,Master ASP . NET 4 from scratch,https://www.udemy.com/masteraspnet/,,50.0,613,135,116,All Levels,16 hours,2015-08-18,Web Development,Master ASP  NET 4 scratch,2015,8,18,30650.0,31
3527,388286,CoffeeScript: The Good Parts—Write Better javaScript,https://www.udemy.com/coffeescript/,,50.0,2152,19,15,Beginner Level,2.5 hours,2015-01-13,Web Development,CoffeeScript Good PartsWrite Better javaScript,2015,1,13,107600.0,52
3528,368679,Mastering Magento,https://www.udemy.com/mastering-magento/,,85.0,1063,101,40,All Levels,3.5 hours,2014-12-15,Web Development,Mastering Magento,2014,12,15,90355.0,17
3529,909836,Ultimate JavaScript Strings,https://www.udemy.com/js-strings/,,0.0,3142,117,20,Beginner Level,37 mins,2016-07-29,Web Development,Ultimate JavaScript Strings,2016,7,29,0.0,27
3530,328960,Your Own Site in 45 Min: The Complete Wordpress Course,https://www.udemy.com/wordpress-sites/,,120.0,1566,29,36,All Levels,4 hours,2015-04-20,Web Development,Site 45 Min Complete Wordpress Course,2015,4,20,187920.0,54
3531,407796,Redirect Your Visitors By Country Easily -Wordpress Tutorial,https://www.udemy.com/redirect-your-visitors-by-country-easily-wordpress-tutorial/,,20.0,2306,3,24,Beginner Level,1 hour,2015-02-05,Web Development,Redirect Visitors Country Easily Wordpress Tutorial,2015,2,5,46120.0,60
3532,637840,Learn Knockout JS Framework from GroundUp,https://www.udemy.com/learn-knockout-js-framework-from-groundup/,,40.0,633,104,31,All Levels,5 hours,2015-10-15,Web Development,Learn Knockout JS Framework GroundUp,2015,10,15,25320.0,41
3533,954948,Build Responsive Websites  in an Hour using Portalfin,https://www.udemy.com/build-website/,,0.0,2859,42,17,All Levels,44 mins,2016-09-25,Web Development,Build Responsive Websites Hour Portalfin,2016,9,25,0.0,53
3534,806536,Master Riot: Learn Riot.js from Scratch,https://www.udemy.com/master-riot/,,125.0,299,75,34,Intermediate Level,3.5 hours,2016-07-14,Web Development,Master Riot Learn Riotjs Scratch,2016,7,14,37375.0,39
3535,947204,Learn W3.CSS,https://www.udemy.com/learn-w3css/,,50.0,1002,7,10,All Levels,34 mins,2016-09-01,Web Development,Learn W3CSS,2016,9,1,50100.0,12
3536,468726,Learning Axure RP,https://www.udemy.com/learning-axure-rp/,,75.0,631,103,65,All Levels,4.5 hours,2015-04-08,Web Development,Learning Axure RP,2015,4,8,47325.0,17
3537,697798,"Complete guide to install Wordpress, PHP on Cloud,AWS or VPS",https://www.udemy.com/a-complete-guide-to-install-wordpress-php-on-cloud-server-aws-or-vps/,,50.0,1386,17,28,All Levels,3 hours,2016-01-06,Web Development,Complete guide install Wordpress PHP CloudAWS VPS,2016,1,6,69300.0,60
3538,30261,"Kids Coding -Introduction to HTML, CSS and JavaScript",https://www.udemy.com/kids-coding-introduction-to-html-css-and-javascript/,,200.0,2355,143,215,Beginner Level,7 hours,2012-11-26,Web Development,Kids Coding Introduction HTML CSS JavaScript,2012,11,26,471000.0,53
3539,730542,Introduction to Voice Design with Amazon's Alexa,https://www.udemy.com/amazonalexa/,,0.0,6742,1036,6,Beginner Level,41 mins,2016-01-18,Web Development,Introduction Voice Design Amazons Alexa,2016,1,18,0.0,48
3540,524248,How to Create a Social Network For a Niche-Related Community,https://www.udemy.com/how-to-create-a-social-network/,,100.0,1853,34,39,All Levels,2 hours,2015-07-12,Web Development,Create Social Network NicheRelated Community,2015,7,12,185300.0,60
3541,1037666,Webpack 1 & 2 - The Complete Guide,https://www.udemy.com/webpack-complete-guide/,,40.0,252,46,79,All Levels,6.5 hours,2017-03-10,Web Development,Webpack 1  2  Complete Guide,2017,3,10,10080.0,34
3542,726290,Star Rating Project AJAX with JSON response from PHP MySQL,https://www.udemy.com/star-rating-project-ajax-with-json-response-from-php-mysql/,,120.0,1302,18,22,Beginner Level,1.5 hours,2016-01-13,Web Development,Star Rating Project AJAX JSON response PHP MySQL,2016,1,13,156240.0,58
3543,602702,Wordpress for beginners :Build Websites Fast without Coding ,https://www.udemy.com/wordpress-create-websites-fast-wo-coding-and-make-money/,,50.0,1658,72,68,All Levels,5 hours,2015-09-08,Web Development,Wordpress beginners Build Websites Fast Coding,2015,9,8,82900.0,60
3544,309820,ASP.Net MVC Quick Start,https://www.udemy.com/aspnet-mvc-quick-start/,,0.0,15092,1234,65,Intermediate Level,5.5 hours,2016-08-23,Web Development,ASPNet MVC Quick Start,2016,8,23,0.0,23
3545,1163894,Build a Chatbot integrated Website using Bootstrap 4,https://www.udemy.com/build-a-chatbot-integrated-website-using-bootstrap-4/,,50.0,165,13,28,All Levels,3 hours,2017-04-28,Web Development,Build Chatbot integrated Website Bootstrap 4,2017,4,28,8250.0,52
3546,320798,How To Create A WordPress Website Without Paying A Developer,https://www.udemy.com/wordpress-website-in-under-one-hour/,,20.0,4333,16,17,Beginner Level,1 hour,2014-10-20,Web Development,Create WordPress Website Paying Developer,2014,10,20,86660.0,60
3547,611688,PSD to Bootstrap 3 for Beginners using HTML & CSS,https://www.udemy.com/psd-to-bootstrap/,,20.0,976,93,46,Beginner Level,2.5 hours,2015-11-03,Web Development,PSD Bootstrap 3 Beginners HTML  CSS,2015,11,3,19520.0,49
3548,495958,Build Advanced Responsive Websites with Foundation 6 & SASS,https://www.udemy.com/foundation-5-sass-learn-by-building-a-complete-website/,,200.0,1276,245,271,All Levels,22.5 hours,2015-07-08,Web Development,Build Advanced Responsive Websites Foundation 6  SASS,2015,7,8,255200.0,59
3549,652376,Learn Essential Javascript Fundamentals - Lite,https://www.udemy.com/learn-essential-javascript-fundamentals-lite/,,20.0,1476,27,8,All Levels,39 mins,2016-01-04,Web Development,Learn Essential Javascript Fundamentals  Lite,2016,1,4,29520.0,46
3550,846210,Learn HTML in 2 hours!,https://www.udemy.com/learn-html5-in-2-hours/,,0.0,5351,235,13,Beginner Level,1.5 hours,2016-05-17,Web Development,Learn HTML 2 hours,2016,5,17,0.0,22
3551,313484,Laravel 4 try and enjoy php coding,https://www.udemy.com/laravel-4-try-and-enjoy-php-coding/,,20.0,2402,26,23,Beginner Level,2 hours,2014-10-20,Web Development,Laravel 4 try enjoy php coding,2014,10,20,48040.0,34
3552,883706,Wordpress Beginner Tutorial: Build Your First Website,https://www.udemy.com/wordpress-beginner-tutorial-build-your-first-website/,,0.0,6402,104,23,Beginner Level,1.5 hours,2016-06-21,Web Development,Wordpress Beginner Tutorial Build Website,2016,6,21,0.0,53
3553,1039596,Build Complex Express Sites with Redis and Socket IO,https://www.udemy.com/build-complex-express-sites-with-redis-and-socket-io/,,125.0,223,26,27,Intermediate Level,3.5 hours,2016-12-22,Web Development,Build Complex Express Sites Redis Socket IO,2016,12,22,27875.0,52
3554,826366,Building a ASP.NET MVC 5 Membership Website,https://www.udemy.com/building-a-mvc-5-membership-website/,,95.0,654,86,239,Intermediate Level,25.5 hours,2016-06-26,Web Development,Building ASPNET MVC 5 Membership Website,2016,6,26,62130.0,43
3555,488220,Drupal Views: Introduction to Enhancing Your Drupal Website,https://www.udemy.com/drupalviews/,,105.0,1262,36,40,Beginner Level,2.5 hours,2015-05-07,Web Development,Drupal Views Introduction Enhancing Drupal Website,2015,5,7,132510.0,59
3556,1012040,Bootstrap Bootcamp - Responsive web development- 8 projects,https://www.udemy.com/bootstrap-bootcamp-with-projects/,,100.0,253,34,45,All Levels,7 hours,2016-12-12,Web Development,Bootstrap Bootcamp  Responsive web development 8 projects,2016,12,12,25300.0,59
3557,669346,Self Advertise Using PowerPoint Twitter and Facebook on ios,https://www.udemy.com/the-basic-roadmap-to-power-point-advertising-for-mac/,,20.0,1780,15,6,Beginner Level,36 mins,2015-11-17,Web Development,Self Advertise PowerPoint Twitter Facebook ios,2015,11,17,35600.0,59
3558,123566,Learning Bootstrap 3 - Tutorial From Infinite Skills,https://www.udemy.com/bootstrap-3/,,50.0,1266,90,50,All Levels,3 hours,2013-11-21,Web Development,Learning Bootstrap 3  Tutorial Infinite Skills,2013,11,21,63300.0,52
3559,628876,Practical Web Development: Make Websites Quickly And Easily,https://www.udemy.com/make-beautiful-websites-in-a-few-hours/,,20.0,2389,7,20,All Levels,2 hours,2015-11-29,Web Development,Practical Web Development Websites Quickly Easily,2015,11,29,47780.0,59
3560,378924,"Learn animation using CSS3, Javascript and HTML5",https://www.udemy.com/animating-css-javascript/,,40.0,1468,54,18,All Levels,2.5 hours,2015-03-24,Web Development,Learn animation CSS3 Javascript HTML5,2015,3,24,58720.0,48
3561,869448,Creating Interactive HTML5 Video,https://www.udemy.com/creating-interactive-html5-video/,,25.0,838,13,23,Intermediate Level,2 hours,2016-06-06,Web Development,Creating Interactive HTML5 Video,2016,6,6,20950.0,32
3562,1207382,Optimizing Wordpress for More Speed and Revenue,https://www.udemy.com/optimizing-wordpress-for-more-speed-and-revenue/,,0.0,2649,16,7,Intermediate Level,35 mins,2017-06-12,Web Development,Optimizing Wordpress Speed Revenue,2017,6,12,0.0,47
3563,628430,JavaScript project Learn to create a memory Game and more,https://www.udemy.com/javascript-project-learn-to-create-a-memory-game-and-more/,,95.0,6000,21,25,Beginner Level,1.5 hours,2015-10-02,Web Development,JavaScript project Learn create memory Game,2015,10,2,570000.0,57
3564,882128,The Complete JavaScript Bootcamp,https://www.udemy.com/the-complete-javascript-bootcamp/,,195.0,1839,91,47,All Levels,5 hours,2016-06-20,Web Development,Complete JavaScript Bootcamp,2016,6,20,358605.0,32
3565,149042,JavaScript for Absolute Beginners,https://www.udemy.com/javascript-for-absolute-beginners/,,20.0,10689,394,17,Beginner Level,2 hours,2014-01-21,Web Development,JavaScript Absolute Beginners,2014,1,21,213780.0,33
3566,513958,Complete JavaScript Course for Beginners with Easy Examples,https://www.udemy.com/javascript-for-dummies-and-newbies/,,200.0,7449,91,32,All Levels,4 hours,2015-06-08,Web Development,Complete JavaScript Course Beginners Easy Examples,2015,6,8,1489800.0,59
3567,769390,Angular 2 Master Class with Alejandro Rangel,https://www.udemy.com/angular-2-master-class-with-alejandro-rangel/,,30.0,4157,206,80,All Levels,9.5 hours,2016-03-01,Web Development,Angular 2 Master Class Alejandro Rangel,2016,3,1,124710.0,44
3568,830834,Quick learning jQuery web development,https://www.udemy.com/quick-learning-jquery-web-development/,,150.0,3388,67,39,Intermediate Level,3 hours,2016-04-25,Web Development,Quick learning jQuery web development,2016,4,25,508200.0,37
3569,1203040,Google Blogger Course,https://www.udemy.com/free-blogger-course/,,60.0,1343,11,22,Intermediate Level,3.5 hours,2017-05-05,Web Development,Google Blogger Course,2017,5,5,80580.0,21
3570,564366,"Ajax in JavaScript and JQuery, with PHP - Creating Chat App",https://www.udemy.com/ajax-in-javascript-and-jquery-with-php/,,200.0,3399,85,15,All Levels,1.5 hours,2015-07-27,Web Development,Ajax JavaScript JQuery PHP  Creating Chat App,2015,7,27,679800.0,59
3571,1124280,PHP Tutorial: Learn PHP Basic Programming for Beginners,https://www.udemy.com/php-tutorial-beginners/,,20.0,2510,21,23,Beginner Level,1.5 hours,2017-03-08,Web Development,PHP Tutorial Learn PHP Basic Programming Beginners,2017,3,8,50200.0,55
3572,1135712,Mastering Modern Web Development Using React,https://www.udemy.com/mastering-modern-web-development-using-react/,,195.0,1537,8,29,All Levels,2.5 hours,2017-03-13,Web Development,Mastering Modern Web Development React,2017,3,13,299715.0,44
3573,823996,"Full Stack JavaScript: Learn Backbone.js, Node.js & MongoDB",https://www.udemy.com/fullstack-javascript/,,50.0,6134,93,15,Beginner Level,2 hours,2016-04-17,Web Development,Stack JavaScript Learn Backbonejs Nodejs  MongoDB,2016,4,17,306700.0,59
3574,260756,The Essential Web Developer Course - Build 12 Websites,https://www.udemy.com/the-essential-web-developer-course/,,200.0,9355,390,177,All Levels,16.5 hours,2015-11-02,Web Development,Essential Web Developer Course  Build 12 Websites,2015,11,2,1871000.0,54
3575,533416,Build Powerful Websites & Blogs using WordPress - No Coding,https://www.udemy.com/powerful-websites-blogs-using-wordpress-no-coding/,,20.0,1024,14,26,Beginner Level,3 hours,2016-04-04,Web Development,Build Powerful Websites  Blogs WordPress  Coding,2016,4,4,20480.0,59
3576,672090,Learn to Build Web Apps using UnderscoreJS : Code Like a Pro,https://www.udemy.com/learn-to-build-web-apps-using-underscorejs-code-like-a-pro/,,40.0,325,37,27,All Levels,3.5 hours,2015-11-18,Web Development,Learn Build Web Apps UnderscoreJS  Code Like Pro,2015,11,18,13000.0,60
3577,873844,Building Web Apps Using Flask and Neo4j,https://www.udemy.com/building-web-apps-using-flask-and-neo4j/,,50.0,166,21,37,All Levels,2.5 hours,2016-06-10,Web Development,Building Web Apps Flask Neo4j,2016,6,10,8300.0,39
3578,628356,Learn Web Animation the Easy Way: An Intro to SVG and GSAP,https://www.udemy.com/learn-web-animation-with-svg-and-gsap/,,50.0,203,33,15,All Levels,3 hours,2015-10-02,Web Development,Learn Web Animation Easy Way Intro SVG GSAP,2015,10,2,10150.0,58
3579,362360,Build Your Own Membership Website With Joomla,https://www.udemy.com/build-your-own-membership-website-with-joomla/,,95.0,1134,9,24,All Levels,1.5 hours,2014-12-03,Web Development,Build Membership Website Joomla,2014,12,3,107730.0,45
3580,961508,Learn Spring Security 4 Basics - Hands On,https://www.udemy.com/learn-spring-security-4-basics-hands-on/,,95.0,216,28,16,Beginner Level,2 hours,2016-09-19,Web Development,Learn Spring Security 4 Basics  Hands,2016,9,19,20520.0,41
3581,1250934,Display and analyze GIS data on the web with Leaflet.js,https://www.udemy.com/display-and-analyze-gis-data-on-the-web/,,100.0,25,4,66,Intermediate Level,12.5 hours,2017-06-15,Web Development,Display analyze GIS data web Leafletjs,2017,6,15,2500.0,55
3582,58653,How to Build a CMS with PHP,https://www.udemy.com/make-a-cms/,,50.0,1096,33,10,Beginner Level,1 hour,2013-06-07,Web Development,Build CMS PHP,2013,6,7,54800.0,27
3583,152244,Responsive Web Design with HTML5 and CSS3 - Introduction,https://www.udemy.com/responsive-web-design-with-html5-and-css3-introduction/,,35.0,770,65,84,Beginner Level,8 hours,2014-01-28,Web Development,Responsive Web Design HTML5 CSS3  Introduction,2014,1,28,26950.0,56
3584,591116,Master Typescript : Learn Typescript from scratch,https://www.udemy.com/master-typescript/,,95.0,424,45,60,All Levels,3.5 hours,2015-10-16,Web Development,Master Typescript  Learn Typescript scratch,2015,10,16,40280.0,49
3585,969170,XSD :basics for beginners,https://www.udemy.com/xsd-basics-for-beginners/,,35.0,755,0,7,All Levels,42 mins,2016-09-27,Web Development,XSD basics beginners,2016,9,27,26425.0,25
3586,572270,Angularjs-WebApi2-EFCodeFirst Web App On 3-Tier Architecture,https://www.udemy.com/angularjs-webapi2-efcodefirst-web-app-on-3-tier-architecture/,,60.0,652,48,46,Intermediate Level,6.5 hours,2017-01-16,Web Development,AngularjsWebApi2EFCodeFirst Web App 3Tier Architecture,2017,1,16,39120.0,60
3587,653754,Css Positioning For Absolute Beginners: A Basic Introduction,https://www.udemy.com/learn-how-css-positioning-works-a/,,65.0,4797,97,11,Beginner Level,1 hour,2015-10-30,Web Development,Css Positioning Absolute Beginners Basic Introduction,2015,10,30,311805.0,60
3588,1034636,Creating User Authentication System in CodeIgniter,https://www.udemy.com/codeigniter-user-authentication-system/,,200.0,2783,9,21,All Levels,1.5 hours,2016-12-22,Web Development,Creating User Authentication System CodeIgniter,2016,12,22,556600.0,50
3589,169144,How to easily Manage your WordPress Website,https://www.udemy.com/manage-wordpress-website/,,20.0,8462,50,21,Beginner Level,2 hours,2014-02-20,Web Development,easily Manage WordPress Website,2014,2,20,169240.0,43
3590,507992,Wordpress For Beginners: Create a Professional Website,https://www.udemy.com/learn-how-to-create-a-website-with-wordpress/,,200.0,5129,183,35,Beginner Level,1.5 hours,2015-06-07,Web Development,Wordpress Beginners Create Professional Website,2015,6,7,1025800.0,54
3591,554570,"Building a Portfolio in 90 minutes ( HTML, CSS, Js ) ",https://www.udemy.com/build-a-portfolio-website-in-90-minutes-html-css-js/,,20.0,5272,111,24,All Levels,2 hours,2015-07-28,Web Development,Building Portfolio 90 minutes  HTML CSS Js ,2015,7,28,105440.0,53
3592,284076,Automate Web Development With Gulp JS,https://www.udemy.com/learn-gulp/,,20.0,2784,425,29,All Levels,3.5 hours,2014-08-23,Web Development,Automate Web Development Gulp JS,2014,8,23,55680.0,37
3593,1031626,Bootstrap 4 Responsive Web Design and Development,https://www.udemy.com/bootstrap-4-responsive-web-design-and-development/,,20.0,3086,17,73,Beginner Level,7.5 hours,2017-06-20,Web Development,Bootstrap 4 Responsive Web Design Development,2017,6,20,61720.0,49
3594,399640,Intro To HTML & CSS: Web Development For Beginners,https://www.udemy.com/intro-to-html-and-css-basics/,,20.0,6008,203,35,Beginner Level,4 hours,2015-01-24,Web Development,Intro HTML  CSS Web Development Beginners,2015,1,24,120160.0,50
3595,50522,Become Exceptional in HTML and HTML5,https://www.udemy.com/become-exceptional-in-html-html5/,,20.0,16486,86,34,All Levels,6.5 hours,2014-03-21,Web Development,Exceptional HTML HTML5,2014,3,21,329720.0,36
3596,800148,Become a Rockstar Web Developer - Learn By Coding,https://www.udemy.com/become-rockstar-php-developer/,,200.0,2076,125,56,All Levels,11 hours,2016-03-22,Web Development,Rockstar Web Developer  Learn Coding,2016,3,22,415200.0,49
3597,976854,Spring 4 Mastercourse: Covers Annotation & XML Configuration,https://www.udemy.com/java-spring-framework/,,200.0,1353,53,320,Intermediate Level,23.5 hours,2016-11-01,Web Development,Spring 4 Mastercourse Covers Annotation  XML Configuration,2016,11,1,270600.0,60
3598,529028,WordPress Plugin Development for 2017 - Build 14 Plugins,https://www.udemy.com/advanced-wordpress-development-take-control-of-the-back-end/,,50.0,3770,108,72,All Levels,7 hours,2015-08-11,Web Development,WordPress Plugin Development 2017  Build 14 Plugins,2015,8,11,188500.0,56
